 
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2766","Zschorlau concentration camp","","12.649999","50.566699",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2899","Mezzo Island concentration camp","","17.949444","42.685833",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2633","Aosta concentration camp","","7.313222","45.735",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2500","Rouillé concentration camp","","0.039194","46.418944",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1567","Kudlaczewo concentration camp","Zwangsarbeitslager für Juden Kudlaczewo","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/796","Riga (Heereskraftfahrzeugpark, Hirtenstrasse) concentration camp","","24.071732","56.986184","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1434","Peinstett concentration camp","Zwangsarbeitslager für Juden Peinstett","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/663","Mannheim-Sandhofen concentration camp","Mannheim-Waldhof concentration camp","8.443409","49.545298","http://data.ehri-project.eu/vocabularies/ehri-camps/636"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1301","Sagan concentration camp","Zwangsarbeitslager für Juden Sagan","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/530","Herzogenbusch concentration camp","KZ Herzogenbusch","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1870","Skawina concentration camp","Zwangsarbeitslager für Juden Skawina","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2898","Nové Mesto nad Váhom concentration camp","","17.830833","48.7575",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/227","Kaufering IV concentration camp","KZ-Kommando Kaufering IV","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2329","Inowłódz concentration camp","","20.216666","51.533333",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2765","Brandenburg an der Havel concentration camp","","12.55","52.416698",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2632","Remscheid-Lüttringhausen concentration camp","","7.2333","51.233299",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2631","Bochum concentration camp","","7.2167","51.483299",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/795","Riga (Dünawerke) concentration camp","","24.1049","56.9465","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1433","Paulseck concentration camp","Zwangsarbeitslager für Juden Paulseck","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1566","Krasnoje concentration camp","Krasnoe concentration camp","27.0775","54.24667",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1699","Kamionki I Podwoloczyska concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/662","Bolzano concentration camp","Bozen concentration camp","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1300","Sackenhoym concentration camp","Zwangsarbeitslager für Juden Sackenhoym","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/226","Kaufering III concentration camp","","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2328","Wolbórz concentration camp","","19.833333","51.5",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/359","Eisenberg concentration camp","","13.516699","50.549999","http://data.ehri-project.eu/vocabularies/ehri-camps/341"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2897","Kruščica concentration camp","","17.7875","44.135278",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2764","Zwickau-Osterstein concentration camp","","12.5","50.733299",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2763","Alt Daber concentration camp","","12.5","53.2",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2630","Hoppstädten concentration camp","","7.199999","49.616699","http://data.ehri-project.eu/vocabularies/ehri-camps/108"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1698","Kamionki I concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/794","Riga (Balastdamm) concentration camp","","24.081","56.9567","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/661","Thil concentration camp","KZ-Außenlager Thil","5.9","49.4667","http://data.ehri-project.eu/vocabularies/ehri-camps/636"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1129","Wien-Heiligenstadt concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1432","Paulhof concentration camp","Zwangsarbeitslager für Juden Paulhof","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/225","Kaufering II concentration camp","","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/358","Nürnberg-Eichstätt concentration camp","","11.1833","48.8833","http://data.ehri-project.eu/vocabularies/ehri-camps/341"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2896","Slavonska Požega concentration camp","","17.674472","45.331472",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2327","Będków concentration camp","","19.75","51.583333",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2895","Jablonec concentration camp","","17.446472","48.334194",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2762","Taucha women's concentration camp","","12.466699","51.366699","http://data.ehri-project.eu/vocabularies/ehri-camps/43"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1128","Wien-Guntramsdorf concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1697","Kam'janka-Buz'ka concentration camp","Zwangsarbeitslager für Juden Kam'janka-Buz'ka","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/793","Dondangen II concentration camp","","22.575789","57.408222","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/660","Leonberg concentration camp","","9.0167","48.8","http://data.ehri-project.eu/vocabularies/ehri-camps/636"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1431","Parkwiese concentration camp","Zwangsarbeitslager für Juden Parkwiese","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1564","Knjahinin concentration camp","Zwangsarbeitslager für Juden Knjahinin","","",""
